phase,workload,nodes,edges,sample,nanos,allocations,allocated_bytes,peak_live_bytes,retained_bytes,checksum
lifecycle_sdax_alloc,normal_release,2,1,3,0,206,19845,11391,0,8618
lifecycle_sdax_alloc,normal_release,2,1,4,0,206,19845,11391,0,8618
lifecycle_tokio,partial_startup_failure,2,1,0,4630,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,1,4703,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,2,4686,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,3,4685,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,4,4666,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,5,4667,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,6,4815,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,7,4740,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,8,4796,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,9,4648,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,10,4685,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,11,4704,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,12,4630,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,13,4796,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,14,4760,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,15,4815,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,16,4796,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,17,4796,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,18,4704,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,19,4555,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,20,4686,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,21,4870,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,22,4574,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,23,4500,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,24,4648,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,25,4611,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,26,4703,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,27,4648,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,28,4574,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,29,4630,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,30,4593,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,31,4704,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,32,4667,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,33,4556,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,34,4592,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,35,4704,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,36,4759,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,37,4518,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,38,4759,0,0,0,0,8577
lifecycle_tokio,partial_startup_failure,2,1,39,4741,0,0,0,0,8577
lifecycle_tokio_alloc,partial_startup_failure,2,1,0,0,14,1180,516,0,8577
lifecycle_tokio_alloc,partial_startup_failure,2,1,1,0,14,1180,516,0,8577
lifecycle_tokio_alloc,partial_startup_failure,2,1,2,0,14,1180,516,0,8577
lifecycle_tokio_alloc,partial_startup_failure,2,1,3,0,14,1180,516,0,8577
lifecycle_tokio_alloc,partial_startup_failure,2,1,4,0,14,1180,516,0,8577
lifecycle_sdax,partial_startup_failure,2,1,0,39759,0,0,0,0,8577
lifecycle_sdax,partial_startup_failure,2,1,1,40371,0,0,0,0,8577
